Date,Close,High,Low,Open,Volume
2020-01-02,118.43031311035156,118.43871526293431,116.89421774236182,117.3390963518269,10803700
2020-01-03,116.86748504638672,117.6193427384094,115.80306121319158,116.15786915758996,10386800
2020-01-06,116.7745590209961,116.80835761995961,115.31308543034523,115.36377043840189,10259000
2020-01-07,114.78933715820312,116.46200707999404,114.73865214396555,115.9720304583805,10531300
2020-01-08,115.68476104736328,116.2254224694603,114.55275320897036,114.63722390250686,9695300
2020-01-09,116.10719299316406,116.77456712956537,115.76927143200749,116.62251209483705,9469000
2020-01-10,114.94983673095703,115.94667628503736,114.73018450417474,115.91289057574178,10190900
2020-01-13,115.90440368652344,115.90440368652344,114.68791222886479,115.05117618181988,12355200
2020-01-14,117.25607299804688,118.91184314270954,116.31836183281926,116.52955792507424,24906000
2020-01-15,115.4989242553711,117.08712305306689,115.01739095975128,116.45353475275891,16293400
2020-01-16,115.9466781616211,116.49578295668624,115.60031340638844,116.11563249161121,10783800
2020-01-17,116.74920654296875,116.82523404855863,116.00580500433298,116.19164572120128,14697700
2020-01-21,115.60029602050781,116.63939012992965,115.47358351466961,115.89597572131315,8474200
2020-01-22,115.46514129638672,116.0733871782786,115.21171625425569,115.93823145260495,7549100
2020-01-23,115.34687042236328,115.51583763535396,113.80936932917868,114.64571062808382,9345700
2020-01-24,112.4830322265625,115.25392389240491,111.78187255224552,115.2032388933349,15166400
2020-01-27,111.53691101074219,112.3056680994233,109.57701741883196,110.05009473790028,12860500
2020-01-28,113.56438446044922,114.02057535049367,111.91705711393233,112.22118007716543,13062800
2020-01-29,113.39539337158203,114.50205874594496,112.93921551977509,113.88536981412163,9326000
2020-01-30,114.7977523803711,115.00050527828799,112.09444486008103,112.09444486008103,9048900
2020-01-31,111.815673828125,113.90229251636646,111.06381615963555,113.61506888804199,12785200
2020-02-03,112.66890716552734,113.40387846246576,112.06911737570073,112.06911737570073,10021100
2020-02-04,114.2908935546875,115.39757211849022,114.11349602175268,114.51054578264923,9157100
2020-02-05,116.23387145996094,116.35214074910974,114.89911068791825,115.37220073489922,10150700
2020-02-06,116.25078582763672,116.82523305215523,115.82839361300107,116.78300414300159,8992300
2020-02-07,115.87905883789062,116.30145098043177,115.14410063479231,115.50735168999279,6379800
2020-02-10,116.36061096191406,116.45353776397758,115.5242697433424,115.6932240497159,5960700
2020-02-11,116.58026123046875,117.27299070922469,116.39440760887025,116.7999005603631,6578600
2020-02-12,116.58026123046875,117.67002756585218,116.41130690821244,117.08713708762619,7958000
2020-02-13,116.4788818359375,116.86747545679735,115.22859159306347,116.36905573463962,7447500
2020-02-14,116.12407684326172,116.74076588603512,115.68478531740159,116.4450861706626,6627600
2020-02-18,114.5865707397461,116.33528086770033,114.08815097115198,116.02270183266596,8996400
2020-02-19,116.1494140625,116.90971488117793,115.17790424931462,115.65943755409461,7071200
2020-02-20,116.1494140625,116.88437237991448,115.33841535090795,115.87907686184025,7422800
2020-02-21,114.73017883300781,115.66789012687215,113.97832115705447,115.35532399238012,9772800
2020-02-24,111.646728515625,112.52529877029754,110.49782101927528,111.03848261224049,13618400
2020-02-25,106.66248321533203,111.70584081437227,106.09647275271149,110.66675958180575,20797200
2020-02-26,106.98350524902344,108.9349553210869,106.73006732879965,107.2284935198547,24825600
2020-02-27,102.53147888183594,106.12181236940829,102.47234423514247,103.83244755428532,23005500
2020-02-28,98.08792114257812,100.09850577513045,95.17341742349757,99.27906384295936,45931400
2020-03-02,102.65821075439453,102.70890220769462,96.6940341800284,98.52721501872247,27355400
2020-03-03,98.80597686767578,103.86623332285569,98.19773110404414,102.19356391806178,32547700
2020-03-04,101.2474136352539,101.53464369575975,96.89677248922635,99.96334412499878,25795900
2020-03-05,96.28006744384766,98.35823604284742,95.10581778561436,97.71619817191649,25025600
2020-03-06,91.30429077148438,93.1966058419524,88.71924637184546,89.76678356825545,38159400
2020-03-09,78.9366455078125,83.82794728239766,78.5649383606339,81.5808179947344,40352000
2020-03-10,85.06978607177734,85.55976256814627,79.89970969484305,83.63365517711637,31102700
2020-03-11,81.06552124023438,84.52069325613581,79.87437842625756,82.53544449085052,38127000
2020-03-12,74.3832778930664,81.91030444567157,72.92179787041285,75.68424035286937,49725200
2020-03-13,87.78156280517578,87.84914066861148,77.7201760509709,81.09086449026618,38543300
2020-03-16,74.64515686035156,79.3928479386275,71.4265300672971,71.97563482087564,38589700
2020-03-17,79.20698547363281,82.3157922576974,73.91863343681351,76.78245197663573,35239800
2020-03-18,70.86896514892578,76.69797899113337,67.8868771493327,74.06224925551773,41525600
2020-03-19,72.06011962890625,74.43396198511736,64.97237826812727,68.90062099340632,32175100
2020-03-20,70.53949737548828,75.57441162431549,69.67782012367283,72.90489627274373,30150800
2020-03-23,66.7633056640625,70.75068879831484,65.96920631837187,69.84676980819185,32536600
2020-03-24,74.70429229736328,76.11508084105223,70.0326351246054,71.72220409530665,34363200
2020-03-25,77.4920883178711,80.381249883947,71.41808544198385,75.38857018283475,38111700
2020-03-26,82.89024353027344,83.27039391331013,79.021129623645,79.47731395040493,29826300
2020-03-27,76.98519134521484,80.11934034134012,76.49522134697425,78.72545139513451,30041500
2020-03-30,78.98735809326172,79.48577790090536,75.43926544148191,76.57972333346865,21656900
2020-03-31,76.05595397949219,79.55336159166062,75.47305056239918,77.76242242409685,23379300
2020-04-01,71.26599884033203,73.12452158603864,70.32828782044406,71.89113737185993,28029600
2020-04-02,73.92709350585938,74.26500859538368,70.08332144725965,70.54795550100485,24018000
2020-04-03,71.74195861816406,74.66967939174546,70.64939272323156,73.40640353531879,21199400
2020-04-06,76.35973358154297,77.66568373091506,74.85746110668407,75.95855799062883,26820800
2020-04-07,77.366943359375,80.66169678610912,77.14501517443995,80.6190160347941,22563800
2020-04-08,80.49097442626953,80.96896750907784,77.29011393496243,78.61313236406896,22903300
2020-04-09,87.71212005615234,89.10342515357203,82.70170379559626,82.72730963908133,42055900
2020-04-13,83.81134796142578,88.01087610333737,83.05167745855769,88.01087610333737,26911900
2020-04-14,81.5152587890625,87.06341776423429,79.92763123827065,86.2269232380082,46151300
2020-04-15,77.49497985839844,78.55339607723606,76.93162519394345,77.80226303679781,30118600
2020-04-16,74.54164123535156,77.30718289687172,74.30264469218119,77.01697466935553,32449600
2020-04-17,81.24211883544922,81.6859686876722,77.64008227778112,78.52778849439534,30191900
2020-04-20,78.28025817871094,80.84094705539302,77.2133044800934,78.9289678508776,23679400
2020-04-21,76.0097885131836,77.99858537377659,75.39522210510532,75.64275615903512,23035000
2020-04-22,76.25731658935547,78.41683648625582,76.12074989336377,77.40963186866213,16662400
2020-04-23,76.29998779296875,77.91322116743495,76.1890269593561,76.59873350820912,16638800
2020-04-24,77.42668151855469,77.75957049264254,75.53177104318235,77.36693238249194,15809200
2020-04-27,80.76415252685547,81.62624667221134,78.13517630147399,78.47660288474711,22870200
2020-04-28,81.33599853515625,83.95643602368675,81.11407038772843,83.48697388723697,20238900
2020-04-29,83.52965545654297,84.88681717177721,83.02605002227007,84.57100310610669,20462600
2020-04-30,81.7371826171875,82.65902557162913,80.70437232136617,81.60060943154109,19127600
2020-05-01,79.59473419189453,80.01297815673456,78.39120747130265,79.8081249001838,18547700
2020-05-04,78.64728546142578,79.09967275864398,77.50351429579248,78.54485556855504,15725900
