Date,Close,High,Low,Open,Volume
2006-01-03,10.795912742614746,10.806827087245583,10.373978698875947,10.48064075295706,524323152
2006-01-04,11.044211387634277,11.13648609048395,10.908031641004898,11.010973021588073,610844544
2006-01-05,11.193038940429688,11.200728891433139,10.95143835686298,11.063061280568029,431899668
2006-01-06,11.550729751586914,11.670785634166831,11.242650536477637,11.332692448412574,709565724
2006-01-09,11.581488609313965,11.74272143050236,11.433650578797925,11.569334042026377,511164324
2006-01-10,11.652432441711426,11.66458606432951,11.46093702577255,11.51997241814593,363520116
2006-01-11,11.69881820678711,11.78513946233554,11.638045365813264,11.689888030574947,359935704
2006-01-12,11.500374794006348,11.782160703648945,11.447540526755937,11.750657898410498,404606988
2006-01-13,11.565363883972168,11.581239118913986,11.450267957997953,11.517240955520453,305957736
2006-01-17,11.586697578430176,11.655904314444452,11.47309141084929,11.486237590133431,330481188
2006-01-18,11.036026000976562,11.344848249313143,10.994849071003525,11.095310003806201,818608572
2006-01-19,10.826173782348633,11.248853638193179,10.740597422557446,11.191305192858229,580910508
2006-01-20,9.9086332321167,10.914975146516799,9.791553132068193,10.881984451744701,1643023332
2006-01-23,10.604168891906738,10.6262452461519,10.06416220997915,10.105091472037342,908746344
2006-01-24,10.989391326904297,11.037017038059483,10.777308406860552,10.815756276135588,617965416
2006-01-25,10.74059772491455,11.26720869449783,10.6468341865275,11.193538288200255,748842408
2006-01-26,10.772099494934082,10.913985024706705,10.5064373988848,10.902822068611082,516526956
2006-01-27,10.752750396728516,10.870078169978065,10.64087979516212,10.790206653574742,337749912
2006-01-30,10.587302207946777,10.747543433531003,10.542157883195424,10.647082493502312,343212444
2006-01-31,10.732163429260254,10.904311555176873,10.51660842625238,10.680321708982405,881757360
2006-02-01,9.966182708740234,9.971638935389459,9.612461925246318,9.649917238573112,1083815100
2006-02-02,9.823801040649414,10.083262960067911,9.822312205394551,10.01678528432302,471835692
2006-02-03,9.464374542236328,9.770717256069409,9.241625902774643,9.763772194729547,730540728
2006-02-06,9.552433967590332,9.67149824804237,9.41501305769049,9.557642527673622,357258384
2006-02-07,9.126280784606934,9.517705438127388,9.01292230377598,9.500093701402086,664542792
2006-02-08,9.15505599975586,9.19499365121555,8.797615484394601,9.140173318873913,831331836
2006-02-09,8.899313926696777,9.287016950527127,8.833333487383628,9.207641722963897,476019504
2006-02-10,8.994565963745117,9.041448671194242,8.759661819894806,8.978195394997558,608331060
2006-02-13,8.575113296508789,8.696658968033304,8.480606763172851,8.598430819292233,787923288
2006-02-14,8.51607894897461,8.723697282178525,8.493258647100237,8.565937447050988,585573840
2006-02-15,8.492761611938477,8.582556821904479,8.37989843299824,8.465228081949848,517362120
2006-02-16,9.090066909790039,9.103460753648568,8.545098447993677,8.574368472782687,851767380
2006-02-17,9.146869659423828,9.230959065410175,9.01962010574059,9.174404128347456,572235192
2006-02-21,9.093293190002441,9.265688037878194,9.056580872832313,9.08957157420568,347092560
2006-02-22,9.06600570678711,9.15183162445418,9.025574612710052,9.107182636435624,258788952
2006-02-23,9.378053665161133,9.456685904160139,9.063525654457285,9.0689818808918,501561936
2006-02-24,9.361433029174805,9.427663031236062,9.264446057285435,9.358953527934398,259112628
2006-02-27,9.683404922485352,9.716147956525583,9.432874109168104,9.457430912052137,408079512
2006-02-28,8.994816780090332,9.861008857462101,8.396765354667549,9.753355195824154,1575926496
2006-03-01,9.0488920211792,9.16423469938969,8.962074483994458,9.142158342565878,481965552
2006-03-02,9.337870597839355,9.453213262876236,8.984397481272614,9.035991530164686,732478788
2006-03-03,9.380783081054688,9.60551685131807,9.320754189774147,9.532589447817273,478001520
2006-03-06,9.130746841430664,9.510264616582516,9.106933987370333,9.448499228773295,357230412
2006-03-07,9.040207862854004,9.139428562467954,8.883936891590986,9.054347542787175,414736848
2006-03-08,8.778019905090332,8.930571171010575,8.695170709711018,8.779260128543594,469354176
2006-03-09,8.508140563964844,8.893363219294997,8.470932916341678,8.815475865673116,555859584
2006-03-10,8.371710777282715,8.545346751622679,8.224120435416763,8.520541342347807,772250976
2006-03-13,8.360796928405762,8.585035345912429,8.320861171861496,8.456793234618821,545150304
2006-03-14,8.710549354553223,8.740562379662663,8.250662843000674,8.362782051888253,737289972
2006-03-15,8.54534912109375,8.73882777497602,8.446873292133905,8.700876178325386,510241248
2006-03-16,8.403214454650879,8.650768513633718,8.381634379683549,8.647296455490348,400267332
2006-03-17,8.428515434265137,8.477877647506773,8.307963265658067,8.40395863356824,341725932
2006-03-20,8.63687801361084,8.68400839376472,8.471924518948954,8.49176903879673,415887696
2006-03-21,8.431739807128906,8.722950269245858,8.410902733610273,8.682022902958932,392850756
2006-03-22,8.439183235168457,8.53542628244988,8.371712995614455,8.427523999656596,303536160
2006-03-23,8.480606079101562,8.576352828085255,8.438685209134935,8.492015755077327,297090612
2006-03-24,9.07369613647461,9.180110524564503,8.99208810845556,9.143646820068936,606616776
2006-03-27,9.170186996459961,9.220292204371777,9.053850842653729,9.105692552158489,280667052
2006-03-28,9.356471061706543,9.3728435194086,9.206897506152487,9.220291348714866,357474168
2006-03-29,9.797506332397461,9.897223304361061,9.413771625607879,9.424438301548623,760338900
2006-03-30,9.635283470153809,9.760796538134521,9.51547429555972,9.653885876178892,587879532
2006-03-31,9.67397689819336,9.720362378378661,9.525890283777448,9.642721762329352,1459395144
2006-04-03,9.666536331176758,9.735247730864101,9.622632234785625,9.662320327949189,324583092
2006-04-04,10.029685020446777,10.043576091392532,9.627842191731599,9.671499573191873,627999372
2006-04-05,10.120222091674805,10.28344003001685,9.991979966001617,10.125430651885761,535883580
2006-04-06,10.199349403381348,10.266571016767358,10.056719946832034,10.083013247207948,343596060
2006-04-07,10.074827194213867,10.240774174450632,10.021745259458639,10.229859831417475,280754964
2006-04-10,10.328336715698242,10.347932623773987,10.05225561021372,10.097649488733035,372431196
2006-04-11,10.16164779663086,10.395808052119715,10.076318147915948,10.329330368490123,443843712
2006-04-12,10.144035339355469,10.203071677539382,10.050768077463875,10.145275562814668,240439320
2006-04-13,9.975607872009277,10.164126546083198,9.9344318899606,10.136096742375413,261853884
2006-04-17,10.091200828552246,10.232092857051562,9.94286556888669,10.00760674441546,330049620
2006-04-18,10.027201652526855,10.165862777487927,9.959237037209435,10.118732401253595,325178496
2006-04-19,10.182482719421387,10.260370072301289,10.088966850185354,10.23383004779184,270996732
2006-04-20,10.29410457611084,10.31890998905046,10.125430414939611,10.195133426788582,490369140
2006-04-21,10.842297554016113,11.180142156749058,10.819228642735116,11.134997836307877,901149948
2006-04-24,10.926634788513184,11.03081543627684,10.827910367034727,10.899348930626442,353102544
2006-04-25,10.595736503601074,10.940030880929266,10.566962749959066,10.905056009514281,382377240
2006-04-26,10.566217422485352,10.667173686264228,10.505693197530341,10.610121519632422,290820888
2006-04-27,10.41887378692627,10.589532102469743,10.402998550815614,10.490312349424217,333182484
2006-04-28,10.367033004760742,10.560264931418272,10.326353295679803,10.384148467246671,296555148
2006-05-01,9.894742965698242,10.40423938633266,9.886062347514207,10.38017886421154,414033552
2006-05-02,9.79304313659668,9.983793655021866,9.634290760045186,9.948818787926305,523647828
2006-05-03,9.77741527557373,9.959237503526163,9.695807254770688,9.831490715798425,322565112
2006-05-04,9.791801452636719,9.893998870605477,9.728796789833,9.798747458882413,185893920
2006-05-05,9.7806396484375,9.93889668686477,9.718131256628823,9.86249722622343,242357400
2006-05-08,9.792545318603516,9.850589088073809,9.675217556456492,9.80073154799968,204539256
2006-05-09,10.140313148498535,10.14527404159147,9.766997435625957,9.81536614328208,365258376
2006-05-10,9.995949745178223,10.21249730097878,9.96816760503077,10.128160214225618,247240512
2006-05-11,9.599562644958496,10.03886069728146,9.54945648996383,10.006862558456245,355356288
2006-05-12,9.28032112121582,9.546727123741896,9.265933775360084,9.513736429236957,403100496
2006-05-15,9.33166790008545,9.429647431112269,9.134466724150775,9.32497050522462,343260396
2006-05-16,9.210124015808105,9.348040261956257,9.175149148495082,9.326459240286582,259384356
2006-05-17,9.28950023651123,9.421959311056076,9.183334465505832,9.193008586247254,425326248
2006-05-18,9.202432632446289,9.470823742550863,9.195487571493576,9.395664514118943,233166600
2006-05-19,9.178373336791992,9.289499998605017,8.943965445908999,9.259237413742378,455472072
2006-05-22,9.20144271850586,9.25303677005443,9.060053464599244,9.12454602903496,343831824
2006-05-23,9.316288948059082,9.522171687201585,9.266181847196233,9.28230664064839,358960680
2006-05-24,9.45693302154541,9.511257069107842,9.217812872117117,9.360193716550558,381769848
2006-05-25,9.500094413757324,9.500343025592763,9.235176288731093,9.4031064938793,327456216
2006-05-26,9.4594144821167,9.571782313780282,9.4266714501479,9.538790669957224,146533320
2006-05-30,9.22599983215332,9.450734566911631,9.213845263864627,9.383263384288066,172467360
2006-05-31,9.2230224609375,9.38251972759003,9.09800567350844,9.272136063814312,318932748
2006-06-01,9.49091625213623,9.500094093310613,9.217564239768468,9.265686225623272,250868880
2006-06-02,9.412036895751953,9.601549089578729,9.362675624117642,9.595595638876807,255200544
2006-06-05,9.288010597229004,9.461895198372154,9.280817869229253,9.331171691688281,222117660
2006-06-06,9.67372989654541,9.67397756307575,9.33414788880917,9.341093895163914,409981608
2006-06-07,9.587409019470215,9.794531054561679,9.587160407613883,9.754347627182142,356095548
2006-06-08,9.75583553314209,9.77989700158866,9.390952731995855,9.618166953795631,413965620
2006-06-09,9.588897705078125,9.808670582645657,9.558634174826226,9.728301838556435,246053700
2006-06-12,9.464127540588379,9.686133196026157,9.450733695340276,9.632801700422554,200563236
2006-06-13,9.58765697479248,9.599562929606481,9.379293785271903,9.448251903392311,306057636
2006-06-14,9.534820556640625,9.701262870032677,9.389215317870756,9.669761009497165,310569120
2006-06-15,9.698784828186035,9.729790415014115,9.500344346024917,9.590137659829773,271156572
2006-06-16,9.691341400146484,9.697047183684376,9.624368395196825,9.651653308390618,211971816
2006-06-19,9.62784194946289,9.79304407063372,9.599068196630089,9.695063576699205,305018676
2006-06-20,9.603779792785645,9.720363619712506,9.587408277930933,9.625111255584386,161434404
2006-06-21,9.97486400604248,10.021250443347995,9.667778247647608,9.700272669656066,349426224
2006-06-22,9.920788764953613,10.070859574399474,9.624368761476669,9.96122174847819,236239524
2006-06-23,10.042582511901855,10.16387863153352,9.940386022068173,9.990491237482278,212379408
2006-06-26,10.026707649230957,10.127912531288185,10.002646179541575,10.089464658392913,141905952
2006-06-27,9.979576110839844,10.120469072944175,9.947081692486329,10.063665521139635,164119716
2006-06-28,10.073586463928223,10.082763358687476,9.950056650347227,10.021495202844235,148271580
2006-06-29,10.36380672454834,10.373479898949627,10.066394187071056,10.12022101173226,266061672
2006-06-30,10.401511192321777,10.401511192321777,10.227876142976475,10.308987884032437,250069680
2006-07-03,10.49750804901123,10.511645839634317,10.40448845749721,10.419123471834375,86181732
2006-07-05,10.454344749450684,10.487584056213354,10.309978791821878,10.455833584537315,199224576
2006-07-06,10.497259140014648,10.551583197362438,10.467245164500454,10.50197236737485,147336516
2006-07-07,10.42929458618164,10.61384400130798,10.31593418864353,10.568202453336125,241434324
2006-07-10,10.373481750488281,10.547861712049219,10.328337426014835,10.503461332617558,177278544
2006-07-11,10.531242370605469,10.543395992461463,10.245239488079172,10.381170616308804,238613148
2006-07-12,10.349916458129883,10.486095240978198,10.337017947148588,10.46997233857461,196071732
